"germplasmName","Function","Herbicide","Grain_Class","BLUE","studyYear","Trait"
"211L1365","Conventional_Entry","Conventional","Long",7675.103022,2021,"Yield.LSU_01.0000138"
"211L1366","Conventional_Entry","Conventional","Long",7025.691647,2021,"Yield.LSU_01.0000138"
"211L1376","Conventional_Entry","Conventional","Long",8708.179455,2021,"Yield.LSU_01.0000138"
"211L1377","Conventional_Entry","Conventional","Long",9204.302181,2021,"Yield.LSU_01.0000138"
"211L1378","Conventional_Entry","Conventional","Long",9350.330284,2021,"Yield.LSU_01.0000138"
"211L1379","Conventional_Entry","Conventional","Long",9050.413593,2021,"Yield.LSU_01.0000138"
"211L1380","Conventional_Entry","Conventional","Long",7414.925033,2021,"Yield.LSU_01.0000138"
"AddiJo","Conventional_Entry","Conventional","Long",7548.419013,2021,"Yield.LSU_01.0000138"
"Avant","Conventional_Entry","Conventional","Long",8691.189124,2021,"Yield.LSU_01.0000138"
"Cheniere","Conventional_Entry","Conventional","Long",8864.292566,2021,"Yield.LSU_01.0000138"
"CLL17","Checks_NotConventional Lines","Conventional","Long",6612.186959,2021,"Yield.LSU_01.0000138"
"Fitzgerald","Checks_NotConventional Lines","Conventional","Long",8327.359433,2021,"Yield.LSU_01.0000138"
"Mermentau","Conventional_Entry","Conventional","Long",8789.328549,2021,"Yield.LSU_01.0000138"
"RU1902207","Conventional_Entry","Conventional","Long",9104.348014,2021,"Yield.LSU_01.0000138"
"Thad","Conventional_Entry","Conventional","Long",7975.016903,2021,"Yield.LSU_01.0000138"
"221L1001","Conventional_Entry","Conventional","Long",21.085,2022,"Chalk.impact.LSU_01.0000108"
"221L1002","Conventional_Entry","Conventional","Long",31.215,2022,"Chalk.impact.LSU_01.0000108"
"221L1003","Conventional_Entry","Conventional","Long",27.59,2022,"Chalk.impact.LSU_01.0000108"
"221L1004","Conventional_Entry","Conventional","Long",28.05,2022,"Chalk.impact.LSU_01.0000108"
"221L1005","Conventional_Entry","Conventional","Long",18.115,2022,"Chalk.impact.LSU_01.0000108"
"221L1006","Conventional_Entry","Conventional","Long",26.88,2022,"Chalk.impact.LSU_01.0000108"
"221L1007","Conventional_Entry","Conventional","Long",21.43,2022,"Chalk.impact.LSU_01.0000108"
"221L1008","Conventional_Entry","Conventional","Long",21.515,2022,"Chalk.impact.LSU_01.0000108"
"221L1010","Conventional_Entry","Conventional","Long",18.015,2022,"Chalk.impact.LSU_01.0000108"
"221L1011","Conventional_Entry","Conventional","Long",19.695,2022,"Chalk.impact.LSU_01.0000108"
"221L1012","Conventional_Entry","Conventional","Long",19.495,2022,"Chalk.impact.LSU_01.0000108"
"221L1013","Conventional_Entry","Conventional","Long",17.785,2022,"Chalk.impact.LSU_01.0000108"
"221L1014","Conventional_Entry","Conventional","Long",22.015,2022,"Chalk.impact.LSU_01.0000108"
"221L1015","Conventional_Entry","Conventional","Long",20.2,2022,"Chalk.impact.LSU_01.0000108"
"221L1018","Conventional_Entry","Conventional","Long",16.695,2022,"Chalk.impact.LSU_01.0000108"
"221L1019","Conventional_Entry","Conventional","Long",17.06,2022,"Chalk.impact.LSU_01.0000108"
"221L1020","Conventional_Entry","Conventional","Long",15.145,2022,"Chalk.impact.LSU_01.0000108"
"221L1021","Conventional_Entry","Conventional","Long",14.24,2022,"Chalk.impact.LSU_01.0000108"
"221L1022","Conventional_Entry","Conventional","Long",16.545,2022,"Chalk.impact.LSU_01.0000108"
"221L1023","Conventional_Entry","Conventional","Long",16.025,2022,"Chalk.impact.LSU_01.0000108"
"221L1024","Conventional_Entry","Conventional","Long",18.56,2022,"Chalk.impact.LSU_01.0000108"
"221L1025","Conventional_Entry","Conventional","Long",20.325,2022,"Chalk.impact.LSU_01.0000108"
"221L1026","Conventional_Entry","Conventional","Long",19.915,2022,"Chalk.impact.LSU_01.0000108"
"221L1027","Conventional_Entry","Conventional","Long",12.42,2022,"Chalk.impact.LSU_01.0000108"
"221L1028","Conventional_Entry","Conventional","Long",14.595,2022,"Chalk.impact.LSU_01.0000108"
"221L1029","Conventional_Entry","Conventional","Long",32.495,2022,"Chalk.impact.LSU_01.0000108"
"221L1030","Conventional_Entry","Conventional","Long",21.95,2022,"Chalk.impact.LSU_01.0000108"
"221L1031","Conventional_Entry","Conventional","Long",17.525,2022,"Chalk.impact.LSU_01.0000108"
"221L1043","Conventional_Entry","Conventional","Long",11.445,2022,"Chalk.impact.LSU_01.0000108"
"221L1044","Conventional_Entry","Conventional","Long",17.225,2022,"Chalk.impact.LSU_01.0000108"
"221L1045","Conventional_Entry","Conventional","Long",13.98,2022,"Chalk.impact.LSU_01.0000108"
"221L1046","Conventional_Entry","Conventional","Long",13.065,2022,"Chalk.impact.LSU_01.0000108"
"221L1047","Conventional_Entry","Conventional","Long",26.99,2022,"Chalk.impact.LSU_01.0000108"
"221L1048","Conventional_Entry","Conventional","Long",14.95,2022,"Chalk.impact.LSU_01.0000108"
"221L1049","Conventional_Entry","Conventional","Long",14.91,2022,"Chalk.impact.LSU_01.0000108"
"221L1050","Conventional_Entry","Conventional","Long",11.705,2022,"Chalk.impact.LSU_01.0000108"
"221L1051","Conventional_Entry","Conventional","Long",13.675,2022,"Chalk.impact.LSU_01.0000108"
"221L1052","Conventional_Entry","Conventional","Long",14.82,2022,"Chalk.impact.LSU_01.0000108"
"221L1053","Conventional_Entry","Conventional","Long",21.355,2022,"Chalk.impact.LSU_01.0000108"
"221L1054","Conventional_Entry","Conventional","Long",22.42,2022,"Chalk.impact.LSU_01.0000108"
"221L1055","Conventional_Entry","Conventional","Long",19.685,2022,"Chalk.impact.LSU_01.0000108"
"221L1056","Conventional_Entry","Conventional","Long",23.365,2022,"Chalk.impact.LSU_01.0000108"
"221L1057","Conventional_Entry","Conventional","Long",17.615,2022,"Chalk.impact.LSU_01.0000108"
"221L1058","Conventional_Entry","Conventional","Long",19.32,2022,"Chalk.impact.LSU_01.0000108"
"221L1059","Conventional_Entry","Conventional","Long",21.42,2022,"Chalk.impact.LSU_01.0000108"
"221L1060","Conventional_Entry","Conventional","Long",28.13,2022,"Chalk.impact.LSU_01.0000108"
"221L1061","Conventional_Entry","Conventional","Long",22.73,2022,"Chalk.impact.LSU_01.0000108"
"221L1062","Conventional_Entry","Conventional","Long",18.93,2022,"Chalk.impact.LSU_01.0000108"
"221L1063","Conventional_Entry","Conventional","Long",26.11,2022,"Chalk.impact.LSU_01.0000108"
"221L1064","Conventional_Entry","Conventional","Long",23.865,2022,"Chalk.impact.LSU_01.0000108"
"221L1065","Conventional_Entry","Conventional","Long",28.965,2022,"Chalk.impact.LSU_01.0000108"
"221L1066","Conventional_Entry","Conventional","Long",22.67847458,2022,"Chalk.impact.LSU_01.0000108"
"221L1068","Conventional_Entry","Conventional","Long",20.415,2022,"Chalk.impact.LSU_01.0000108"
"221L1069","Conventional_Entry","Conventional","Long",14.265,2022,"Chalk.impact.LSU_01.0000108"
"221L1070","Conventional_Entry","Conventional","Long",15.36,2022,"Chalk.impact.LSU_01.0000108"
"221L1071","Conventional_Entry","Conventional","Long",14.555,2022,"Chalk.impact.LSU_01.0000108"
"221L1072","Conventional_Entry","Conventional","Long",22.75,2022,"Chalk.impact.LSU_01.0000108"
"221L1073","Conventional_Entry","Conventional","Long",18.1,2022,"Chalk.impact.LSU_01.0000108"
"221L1074","Conventional_Entry","Conventional","Long",14.93,2022,"Chalk.impact.LSU_01.0000108"
"221L1075","Conventional_Entry","Conventional","Long",9.98,2022,"Chalk.impact.LSU_01.0000108"
"221L1076","Conventional_Entry","Conventional","Long",24.97,2022,"Chalk.impact.LSU_01.0000108"
"221L1077","Conventional_Entry","Conventional","Long",18.215,2022,"Chalk.impact.LSU_01.0000108"
"221L1078","Conventional_Entry","Conventional","Long",20.815,2022,"Chalk.impact.LSU_01.0000108"
"221L1079","Conventional_Entry","Conventional","Long",24.885,2022,"Chalk.impact.LSU_01.0000108"
"221L1080","Conventional_Entry","Conventional","Long",19.725,2022,"Chalk.impact.LSU_01.0000108"
"221L1081","Conventional_Entry","Conventional","Long",20.025,2022,"Chalk.impact.LSU_01.0000108"
"221L1082","Conventional_Entry","Conventional","Long",27.85,2022,"Chalk.impact.LSU_01.0000108"
"221L1083","Conventional_Entry","Conventional","Long",24.85,2022,"Chalk.impact.LSU_01.0000108"
"221L1085","Conventional_Entry","Conventional","Long",27.765,2022,"Chalk.impact.LSU_01.0000108"
"221L1087","Conventional_Entry","Conventional","Long",22.835,2022,"Chalk.impact.LSU_01.0000108"
"221L1088","Conventional_Entry","Conventional","Long",17.615,2022,"Chalk.impact.LSU_01.0000108"
"221L1089","Conventional_Entry","Conventional","Long",21.16,2022,"Chalk.impact.LSU_01.0000108"
"221L1090","Conventional_Entry","Conventional","Long",12.6,2022,"Chalk.impact.LSU_01.0000108"
"221L1091","Conventional_Entry","Conventional","Long",16.49,2022,"Chalk.impact.LSU_01.0000108"
"221L1092","Conventional_Entry","Conventional","Long",15.405,2022,"Chalk.impact.LSU_01.0000108"
"221L1093","Conventional_Entry","Conventional","Long",16.615,2022,"Chalk.impact.LSU_01.0000108"
"221L1094","Conventional_Entry","Conventional","Long",15.19,2022,"Chalk.impact.LSU_01.0000108"
"221L1095","Conventional_Entry","Conventional","Long",22.69847458,2022,"Chalk.impact.LSU_01.0000108"
"221L1096","Conventional_Entry","Conventional","Long",22.315,2022,"Chalk.impact.LSU_01.0000108"
"221L1097","Conventional_Entry","Conventional","Long",19.94,2022,"Chalk.impact.LSU_01.0000108"
"221L1098","Conventional_Entry","Conventional","Long",16.23,2022,"Chalk.impact.LSU_01.0000108"
"221L1099","Conventional_Entry","Conventional","Long",17.085,2022,"Chalk.impact.LSU_01.0000108"
"221L1100","Conventional_Entry","Conventional","Long",19.5,2022,"Chalk.impact.LSU_01.0000108"
"221L1101","Conventional_Entry","Conventional","Long",14.665,2022,"Chalk.impact.LSU_01.0000108"
"221L1102","Conventional_Entry","Conventional","Long",12.015,2022,"Chalk.impact.LSU_01.0000108"
"221L1103","Conventional_Entry","Conventional","Long",22.785,2022,"Chalk.impact.LSU_01.0000108"
"221L1104","Conventional_Entry","Conventional","Long",17.68,2022,"Chalk.impact.LSU_01.0000108"
"221L1105","Conventional_Entry","Conventional","Long",17.895,2022,"Chalk.impact.LSU_01.0000108"
"221L1106","Conventional_Entry","Conventional","Long",22.08,2022,"Chalk.impact.LSU_01.0000108"
"221L1107","Conventional_Entry","Conventional","Long",20.11,2022,"Chalk.impact.LSU_01.0000108"
"221L1108","Conventional_Entry","Conventional","Long",18.15,2022,"Chalk.impact.LSU_01.0000108"
"221L1109","Conventional_Entry","Conventional","Long",16.975,2022,"Chalk.impact.LSU_01.0000108"
"221L1110","Conventional_Entry","Conventional","Long",21.81,2022,"Chalk.impact.LSU_01.0000108"
"221L1112","Conventional_Entry","Conventional","Long",21.63,2022,"Chalk.impact.LSU_01.0000108"
"221L1113","Conventional_Entry","Conventional","Long",18.105,2022,"Chalk.impact.LSU_01.0000108"
"221L1114","Conventional_Entry","Conventional","Long",20.045,2022,"Chalk.impact.LSU_01.0000108"
"221L1115","Conventional_Entry","Conventional","Long",22.85,2022,"Chalk.impact.LSU_01.0000108"
"221L1116","Conventional_Entry","Conventional","Long",16.47,2022,"Chalk.impact.LSU_01.0000108"
"221L1117","Conventional_Entry","Conventional","Long",20.495,2022,"Chalk.impact.LSU_01.0000108"
"221L1118","Conventional_Entry","Conventional","Long",16.57,2022,"Chalk.impact.LSU_01.0000108"
"221L1119","Conventional_Entry","Conventional","Long",13.57,2022,"Chalk.impact.LSU_01.0000108"
"221L1120","Conventional_Entry","Conventional","Long",22.255,2022,"Chalk.impact.LSU_01.0000108"
"221L1122","Conventional_Entry","Conventional","Long",25.985,2022,"Chalk.impact.LSU_01.0000108"
"221L1123","Conventional_Entry","Conventional","Long",14.575,2022,"Chalk.impact.LSU_01.0000108"
"221L1124","Conventional_Entry","Conventional","Long",19.21,2022,"Chalk.impact.LSU_01.0000108"
"221L1126","Conventional_Entry","Conventional","Long",20.035,2022,"Chalk.impact.LSU_01.0000108"
"221L1127","Conventional_Entry","Conventional","Long",22.655,2022,"Chalk.impact.LSU_01.0000108"
"221L1128","Conventional_Entry","Conventional","Long",21.655,2022,"Chalk.impact.LSU_01.0000108"
"221L1129","Conventional_Entry","Conventional","Long",19.84,2022,"Chalk.impact.LSU_01.0000108"
"221L1130","Conventional_Entry","Conventional","Long",21.09,2022,"Chalk.impact.LSU_01.0000108"
"221L1131","Conventional_Entry","Conventional","Long",11.895,2022,"Chalk.impact.LSU_01.0000108"
"221L1132","Conventional_Entry","Conventional","Long",15.995,2022,"Chalk.impact.LSU_01.0000108"
"221L1133","Conventional_Entry","Conventional","Long",22.415,2022,"Chalk.impact.LSU_01.0000108"
"221L1134","Conventional_Entry","Conventional","Long",19.62,2022,"Chalk.impact.LSU_01.0000108"
"221L1135","Conventional_Entry","Conventional","Long",16.885,2022,"Chalk.impact.LSU_01.0000108"
"221L1136","Conventional_Entry","Conventional","Long",19.07,2022,"Chalk.impact.LSU_01.0000108"
"221L1137","Conventional_Entry","Conventional","Long",19.46,2022,"Chalk.impact.LSU_01.0000108"
"221L1138","Conventional_Entry","Conventional","Long",16.465,2022,"Chalk.impact.LSU_01.0000108"
"221L1139","Conventional_Entry","Conventional","Long",17.78,2022,"Chalk.impact.LSU_01.0000108"
"221L1140","Conventional_Entry","Conventional","Long",17.105,2022,"Chalk.impact.LSU_01.0000108"
"221L1141","Conventional_Entry","Conventional","Long",20.46,2022,"Chalk.impact.LSU_01.0000108"
"221L1142","Conventional_Entry","Conventional","Long",11.465,2022,"Chalk.impact.LSU_01.0000108"
"221L1143","Conventional_Entry","Conventional","Long",25.375,2022,"Chalk.impact.LSU_01.0000108"
"221L1144","Conventional_Entry","Conventional","Long",15.3,2022,"Chalk.impact.LSU_01.0000108"
"221L1145","Conventional_Entry","Conventional","Long",23.8,2022,"Chalk.impact.LSU_01.0000108"
"221L1146","Conventional_Entry","Conventional","Long",15.19,2022,"Chalk.impact.LSU_01.0000108"
"221L1147","Conventional_Entry","Conventional","Long",22.55,2022,"Chalk.impact.LSU_01.0000108"
"221L1148","Conventional_Entry","Conventional","Long",32.37,2022,"Chalk.impact.LSU_01.0000108"
"221L1149","Conventional_Entry","Conventional","Long",21.49,2022,"Chalk.impact.LSU_01.0000108"
"221L1150","Conventional_Entry","Conventional","Long",19.8,2022,"Chalk.impact.LSU_01.0000108"
"221L1151","Conventional_Entry","Conventional","Long",29.845,2022,"Chalk.impact.LSU_01.0000108"
"221L1152","Conventional_Entry","Conventional","Long",18.78,2022,"Chalk.impact.LSU_01.0000108"
"221L1153","Conventional_Entry","Conventional","Long",15.68,2022,"Chalk.impact.LSU_01.0000108"
"221L1154","Conventional_Entry","Conventional","Long",17.025,2022,"Chalk.impact.LSU_01.0000108"
"221L1155","Conventional_Entry","Conventional","Long",22.71,2022,"Chalk.impact.LSU_01.0000108"
"221L1156","Conventional_Entry","Conventional","Long",15.745,2022,"Chalk.impact.LSU_01.0000108"
"221L1157","Conventional_Entry","Conventional","Long",19.735,2022,"Chalk.impact.LSU_01.0000108"
"221L1158","Conventional_Entry","Conventional","Long",23.44,2022,"Chalk.impact.LSU_01.0000108"
"221L1159","Conventional_Entry","Conventional","Long",24.83,2022,"Chalk.impact.LSU_01.0000108"
"221L1160","Conventional_Entry","Conventional","Long",26.03,2022,"Chalk.impact.LSU_01.0000108"
"221L1161","Conventional_Entry","Conventional","Long",19.775,2022,"Chalk.impact.LSU_01.0000108"
"221L1162","Conventional_Entry","Conventional","Long",21.27,2022,"Chalk.impact.LSU_01.0000108"
"221L1164","Conventional_Entry","Conventional","Long",16.315,2022,"Chalk.impact.LSU_01.0000108"
"221L1165","Conventional_Entry","Conventional","Long",11.94,2022,"Chalk.impact.LSU_01.0000108"
"221L1166","Conventional_Entry","Conventional","Long",12.81,2022,"Chalk.impact.LSU_01.0000108"
"221L1167","Conventional_Entry","Conventional","Long",17.975,2022,"Chalk.impact.LSU_01.0000108"
"221L1169","Conventional_Entry","Conventional","Long",11.36,2022,"Chalk.impact.LSU_01.0000108"
"221L1170","Conventional_Entry","Conventional","Long",14.945,2022,"Chalk.impact.LSU_01.0000108"
"221L1171","Conventional_Entry","Conventional","Long",14.065,2022,"Chalk.impact.LSU_01.0000108"
"221L1172","Conventional_Entry","Conventional","Long",12.875,2022,"Chalk.impact.LSU_01.0000108"
"221L1173","Conventional_Entry","Conventional","Long",18.795,2022,"Chalk.impact.LSU_01.0000108"
"221L1174","Conventional_Entry","Conventional","Long",20.29,2022,"Chalk.impact.LSU_01.0000108"
"221L1184","Conventional_Entry","Conventional","Long",21.5,2022,"Chalk.impact.LSU_01.0000108"
"221L1185","Conventional_Entry","Conventional","Long",13.335,2022,"Chalk.impact.LSU_01.0000108"
"221L1186","Conventional_Entry","Conventional","Long",16.225,2022,"Chalk.impact.LSU_01.0000108"
"221L1187","Conventional_Entry","Conventional","Long",25.945,2022,"Chalk.impact.LSU_01.0000108"
"221L1188","Conventional_Entry","Conventional","Long",12.765,2022,"Chalk.impact.LSU_01.0000108"
"221L1189","Conventional_Entry","Conventional","Long",21.46847458,2022,"Chalk.impact.LSU_01.0000108"
"221L1190","Conventional_Entry","Conventional","Long",24.485,2022,"Chalk.impact.LSU_01.0000108"
"221L1191","Conventional_Entry","Conventional","Long",16.49,2022,"Chalk.impact.LSU_01.0000108"
"221L1198","Conventional_Entry","Conventional","Long",17.07,2022,"Chalk.impact.LSU_01.0000108"
"221L1200","Conventional_Entry","Conventional","Long",24.085,2022,"Chalk.impact.LSU_01.0000108"
"221L1201","Conventional_Entry","Conventional","Long",24.4,2022,"Chalk.impact.LSU_01.0000108"
"221L1202","Conventional_Entry","Conventional","Long",25.28,2022,"Chalk.impact.LSU_01.0000108"
"221L1203","Conventional_Entry","Conventional","Long",30.57,2022,"Chalk.impact.LSU_01.0000108"
"221L1211","Conventional_Entry","Conventional","Long",20.45,2022,"Chalk.impact.LSU_01.0000108"
"221L1212","Conventional_Entry","Conventional","Long",22.87,2022,"Chalk.impact.LSU_01.0000108"
