germplasmName,BLUE,studyYear,Trait
LSU_RICE_0359,76.91257139,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0360,75.09638116,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0361,73.42159331,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0362,74.92285536,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0363,73.45811756,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0364,72.8605252,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0365,73.39612403,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0615,82.89587739,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0366,76.39855606,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0367,76.09154022,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0368,75.08575628,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0369,79.01183828,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0370,70.31608353,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0371,76.97830006,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0372,74.06310838,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0373,74.58747614,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0374,76.6259713,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0375,72.65381039,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0376,66.1995207,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0377,77.81598172,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0378,75.78479049,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0379,77.73199992,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0380,67.15091466,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0381,76.56229576,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0382,77.96749846,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0383,77.36240171,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0384,74.300832,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0385,73.86739139,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0386,70.56773574,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0387,76.41079805,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0388,74.79383064,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0389,77.96087173,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0390,75.60648758,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0391,80.74150575,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0392,75.30526963,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0393,75.04923888,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0394,75.85715994,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0395,75.08798297,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0396,75.88935417,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0397,75.4521181,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0398,77.07874592,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0399,77.57776986,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0400,76.1058866,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0401,75.42246582,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0402,76.03619869,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0403,75.38618305,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0404,72.36085733,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0405,78.49623325,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0406,73.73361495,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0407,78.07377269,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0408,73.09696714,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0409,74.27551242,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0410,76.71054049,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0411,77.20200864,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0412,72.77947298,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0413,78.52285347,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0414,74.26671744,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0415,75.13465614,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0416,79.18611585,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0417,76.32558722,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0418,74.17500854,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0419,77.20907415,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0420,75.02448305,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0421,79.50056451,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0422,73.06071187,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0423,81.20842117,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0424,74.69743836,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0425,76.71003572,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0426,72.48523711,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0427,73.49324933,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0428,73.48998298,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0429,75.07478825,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0430,76.59517842,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0431,74.73290068,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0432,69.98402622,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0433,75.12888708,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0434,69.52992637,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0435,75.33330532,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0436,77.47692779,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0437,78.24370207,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0438,74.70694699,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0439,75.21606856,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0440,74.26763191,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0441,75.97446104,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0442,77.52426705,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0443,74.3613483,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0444,74.33924999,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0445,73.08850193,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0446,72.86051664,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0447,73.28518825,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0448,76.02780842,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0449,74.99739304,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0450,75.23968088,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0451,78.34929453,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0452,75.75996276,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0453,75.6431179,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0454,73.55113058,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0455,75.55785808,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0456,75.20696743,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0457,75.78289505,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0458,77.98792817,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0459,77.49261953,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0460,72.88375598,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0461,75.83563049,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0462,75.61437977,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0463,75.94560222,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0464,84.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0465,83.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0466,84.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0467,76.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0468,80.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0469,77.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0470,75.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0471,86.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0472,76.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0473,78.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0474,80.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0475,78.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0476,85.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0477,74.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0478,82.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0479,89.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0480,79.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0481,80.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0482,73.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0483,84.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0484,86.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0485,80.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0486,76.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0487,74.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0488,75.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0489,75.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0490,77.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0491,79.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0492,72.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0493,83.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0494,81.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0495,82.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0496,82.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0497,85.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0498,86.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0499,82.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0500,75.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0501,84.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0502,75.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0503,73.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0504,83.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0505,84.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0506,73.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0507,82.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0508,88.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0509,74.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0510,88.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0511,74.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0512,79.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0513,72.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0514,81.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0515,79.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0516,73.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0517,85.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0518,73.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0519,73.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0520,73.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0521,85.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0522,85.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0523,77.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0524,78.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0525,72.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0526,79.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0527,78.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0528,75.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0529,73.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0530,79.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0531,77.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0532,74.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0533,82.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0536,85.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0537,76.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0538,72.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0539,73.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0540,73.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0541,83.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0542,74.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0543,88.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0544,75.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0545,81.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0546,72.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0547,78.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0548,89.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0549,77.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0550,73.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0551,79.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0552,78.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0553,75.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0554,77.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0555,83.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0556,79.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0557,74.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0558,72.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0559,78.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0560,76.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0561,74.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0562,72.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0563,70.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0564,83.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0565,73.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0566,74.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0567,72.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0568,79.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0569,83.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0570,75.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0571,82.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0572,76.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0573,85.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0574,72.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0575,79.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0576,83.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0577,73.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0578,74.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0579,78.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0580,74.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0581,76.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0582,75.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0583,74.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0584,75.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0585,74.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0586,81.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0587,74.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0588,75.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0589,80.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0590,77.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0591,80.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0592,83.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0593,83.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0594,77.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0595,77.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0596,74.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0597,76.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0598,73.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0599,87.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0600,81.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0601,75.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0602,75.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0603,90.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0604,76.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0605,82.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0606,83.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0607,78.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0250,77.39364126,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0251,78.04213907,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0266,74.51368365,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0267,75.58496631,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0268,76.31529968,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0270,75.93401688,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0608,80.23597382,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0609,80.43366172,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0253,74.26095402,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0610,75.49520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0611,76.99520668,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0612,76.70743903,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0613,78.18603801,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0614,74.50382957,2019,Days.to.heading.LSU_01.0000130
LSU_RICE_0277,103.6573253,2019,Plant.height.LSU_01.0000132
LSU_RICE_0278,100.8944459,2019,Plant.height.LSU_01.0000132
LSU_RICE_0279,96.30753865,2019,Plant.height.LSU_01.0000132
LSU_RICE_0280,106.7975291,2019,Plant.height.LSU_01.0000132
LSU_RICE_0281,103.0843294,2019,Plant.height.LSU_01.0000132
LSU_RICE_0282,102.6035975,2019,Plant.height.LSU_01.0000132
LSU_RICE_0283,96.25550366,2019,Plant.height.LSU_01.0000132
LSU_RICE_0284,91.52563558,2019,Plant.height.LSU_01.0000132
LSU_RICE_0285,82.80540445,2019,Plant.height.LSU_01.0000132
LSU_RICE_0286,103.4058801,2019,Plant.height.LSU_01.0000132
LSU_RICE_0287,98.32747059,2019,Plant.height.LSU_01.0000132
LSU_RICE_0288,88.29077394,2019,Plant.height.LSU_01.0000132
LSU_RICE_0289,101.9316502,2019,Plant.height.LSU_01.0000132
LSU_RICE_0290,105.4061019,2019,Plant.height.LSU_01.0000132
LSU_RICE_0291,99.85868496,2019,Plant.height.LSU_01.0000132
LSU_RICE_0292,91.75071356,2019,Plant.height.LSU_01.0000132
LSU_RICE_0293,79.61611153,2019,Plant.height.LSU_01.0000132
LSU_RICE_0294,109.6655738,2019,Plant.height.LSU_01.0000132
LSU_RICE_0295,106.6571884,2019,Plant.height.LSU_01.0000132
LSU_RICE_0296,105.5395228,2019,Plant.height.LSU_01.0000132
LSU_RICE_0297,117.307936,2019,Plant.height.LSU_01.0000132
LSU_RICE_0298,100.5703633,2019,Plant.height.LSU_01.0000132
LSU_RICE_0299,103.2910254,2019,Plant.height.LSU_01.0000132
LSU_RICE_0300,97.94996682,2019,Plant.height.LSU_01.0000132
LSU_RICE_0301,94.71256313,2019,Plant.height.LSU_01.0000132
LSU_RICE_0302,98.66625549,2019,Plant.height.LSU_01.0000132
LSU_RICE_0303,91.83353447,2019,Plant.height.LSU_01.0000132
LSU_RICE_0304,99.11719847,2019,Plant.height.LSU_01.0000132
LSU_RICE_0305,87.18141373,2019,Plant.height.LSU_01.0000132
LSU_RICE_0306,99.2729262,2019,Plant.height.LSU_01.0000132
LSU_RICE_0307,103.2510939,2019,Plant.height.LSU_01.0000132
LSU_RICE_0308,108.1029636,2019,Plant.height.LSU_01.0000132
LSU_RICE_0309,105.5034828,2019,Plant.height.LSU_01.0000132
LSU_RICE_0310,98.50610384,2019,Plant.height.LSU_01.0000132
LSU_RICE_0311,103.8985483,2019,Plant.height.LSU_01.0000132
LSU_RICE_0312,99.28981442,2019,Plant.height.LSU_01.0000132
LSU_RICE_0313,105.4574478,2019,Plant.height.LSU_01.0000132
LSU_RICE_0314,99.42398025,2019,Plant.height.LSU_01.0000132
LSU_RICE_0315,97.67077807,2019,Plant.height.LSU_01.0000132
LSU_RICE_0316,93.81984029,2019,Plant.height.LSU_01.0000132
LSU_RICE_0317,97.59361695,2019,Plant.height.LSU_01.0000132
LSU_RICE_0318,100.6288451,2019,Plant.height.LSU_01.0000132
LSU_RICE_0319,101.9868658,2019,Plant.height.LSU_01.0000132
LSU_RICE_0320,105.7377863,2019,Plant.height.LSU_01.0000132
LSU_RICE_0321,98.87939438,2019,Plant.height.LSU_01.0000132
LSU_RICE_0322,114.3138984,2019,Plant.height.LSU_01.0000132
LSU_RICE_0323,97.80590968,2019,Plant.height.LSU_01.0000132
LSU_RICE_0324,101.6314824,2019,Plant.height.LSU_01.0000132
LSU_RICE_0325,101.7496367,2019,Plant.height.LSU_01.0000132
LSU_RICE_0326,97.98274676,2019,Plant.height.LSU_01.0000132
LSU_RICE_0327,102.2822794,2019,Plant.height.LSU_01.0000132
LSU_RICE_0328,97.08503557,2019,Plant.height.LSU_01.0000132
LSU_RICE_0329,101.0075175,2019,Plant.height.LSU_01.0000132
LSU_RICE_0330,97.20356828,2019,Plant.height.LSU_01.0000132
LSU_RICE_0331,94.86323157,2019,Plant.height.LSU_01.0000132
LSU_RICE_0332,93.50223195,2019,Plant.height.LSU_01.0000132
LSU_RICE_0333,101.8520033,2019,Plant.height.LSU_01.0000132
LSU_RICE_0334,93.03103527,2019,Plant.height.LSU_01.0000132
LSU_RICE_0335,97.01744304,2019,Plant.height.LSU_01.0000132
LSU_RICE_0336,90.6629416,2019,Plant.height.LSU_01.0000132
LSU_RICE_0337,105.277717,2019,Plant.height.LSU_01.0000132
LSU_RICE_0338,95.3120919,2019,Plant.height.LSU_01.0000132
LSU_RICE_0339,96.09469266,2019,Plant.height.LSU_01.0000132
LSU_RICE_0340,101.2980322,2019,Plant.height.LSU_01.0000132
LSU_RICE_0341,98.47551338,2019,Plant.height.LSU_01.0000132
LSU_RICE_0342,102.599676,2019,Plant.height.LSU_01.0000132
LSU_RICE_0343,94.30944065,2019,Plant.height.LSU_01.0000132
LSU_RICE_0344,92.78232154,2019,Plant.height.LSU_01.0000132
LSU_RICE_0345,93.74143939,2019,Plant.height.LSU_01.0000132
LSU_RICE_0346,87.94326696,2019,Plant.height.LSU_01.0000132
LSU_RICE_0347,97.81389535,2019,Plant.height.LSU_01.0000132
LSU_RICE_0348,102.7632087,2019,Plant.height.LSU_01.0000132
LSU_RICE_0349,102.6863214,2019,Plant.height.LSU_01.0000132
LSU_RICE_0350,100.7360921,2019,Plant.height.LSU_01.0000132
LSU_RICE_0351,98.39553219,2019,Plant.height.LSU_01.0000132
LSU_RICE_0352,105.7791645,2019,Plant.height.LSU_01.0000132
LSU_RICE_0353,106.7693904,2019,Plant.height.LSU_01.0000132
LSU_RICE_0354,99.88469302,2019,Plant.height.LSU_01.0000132
LSU_RICE_0355,102.4945201,2019,Plant.height.LSU_01.0000132
LSU_RICE_0356,73.40824391,2019,Plant.height.LSU_01.0000132
LSU_RICE_0357,99.38953486,2019,Plant.height.LSU_01.0000132
LSU_RICE_0358,97.1702912,2019,Plant.height.LSU_01.0000132
LSU_RICE_0359,105.5137667,2019,Plant.height.LSU_01.0000132
LSU_RICE_0360,100.3367497,2019,Plant.height.LSU_01.0000132
LSU_RICE_0361,95.05622689,2019,Plant.height.LSU_01.0000132
LSU_RICE_0362,100.2792025,2019,Plant.height.LSU_01.0000132
LSU_RICE_0363,92.39233061,2019,Plant.height.LSU_01.0000132
LSU_RICE_0364,98.56364807,2019,Plant.height.LSU_01.0000132
LSU_RICE_0365,103.4200423,2019,Plant.height.LSU_01.0000132
LSU_RICE_0615,106.2458148,2019,Plant.height.LSU_01.0000132
LSU_RICE_0366,101.3742891,2019,Plant.height.LSU_01.0000132
LSU_RICE_0367,104.2873868,2019,Plant.height.LSU_01.0000132
LSU_RICE_0368,97.61297122,2019,Plant.height.LSU_01.0000132
LSU_RICE_0369,105.1294719,2019,Plant.height.LSU_01.0000132
LSU_RICE_0370,87.03639167,2019,Plant.height.LSU_01.0000132
LSU_RICE_0371,97.64109395,2019,Plant.height.LSU_01.0000132
LSU_RICE_0372,95.72183174,2019,Plant.height.LSU_01.0000132
LSU_RICE_0373,93.85712008,2019,Plant.height.LSU_01.0000132
LSU_RICE_0374,88.73592653,2019,Plant.height.LSU_01.0000132
LSU_RICE_0375,94.26649773,2019,Plant.height.LSU_01.0000132
LSU_RICE_0376,86.40020565,2019,Plant.height.LSU_01.0000132
LSU_RICE_0377,97.63577131,2019,Plant.height.LSU_01.0000132
LSU_RICE_0378,94.56139825,2019,Plant.height.LSU_01.0000132
LSU_RICE_0379,101.8755879,2019,Plant.height.LSU_01.0000132
